"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	192	7223275	2.7
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	225	7223275	3.1
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Mental and behavioural disorders due to use of alcohol, withdrawal state"	"F10.3"	17	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Mental and behavioural disorders due to use of alcohol, withdrawal state with delirium"	"F10.4"	10	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Mental and behavioural disorders due to use of alcohol, residual and late-onset psychotic disorder"	"F10.7"	98	7223275	1.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	26	7223275	0.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	48	7223275	0.7
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Schizophrenia, unspecified"	"F20.9"	29	7223275	0.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Bipolar affective disorder, unspecified"	"F31.9"	14	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Severe depressive episode without psychotic symptoms"	"F32.2"	26	7223275	0.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Depressive episode, unspecified"	"F32.9"	41	7223275	0.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Post-traumatic stress disorder"	"F43.1"	10	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Psychological and behavioural factors associated with disorders or diseases classified elsewhere"	"F54"	37	7223275	0.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Unspecified mental retardation"	"F79"	17	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Bacterial meningitis, unspecified"	"G00.9"	11	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Meningitis, unspecified"	"G03.9"	22	7223275	0.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Encephalitis, myelitis and encephalomyelitis, unspecified"	"G04.9"	39	7223275	0.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Intracranial abscess and granuloma"	"G06.0"	13	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Intraspinal abscess and granuloma"	"G06.1"	10	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Extradural and subdural abscess, unspecified"	"G06.2"	35	7223275	0.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Huntington disease"	"G10"	72	7223275	1.0
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Early-onset cerebellar ataxia"	"G11.1"	11	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Hereditary ataxia, unspecified"	"G11.9"	14	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Motor neuron disease"	"G12.2"	937	7223275	13.0
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Postpolio syndrome"	"G14"	32	7223275	0.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Parkinson disease"	"G20"	10950	7223275	151.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Vascular parkinsonism"	"G21.4"	23	7223275	0.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Secondary parkinsonism, unspecified"	"G21.9"	35	7223275	0.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski]"	"G23.1"	380	7223275	5.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Alzheimer disease with early onset"	"G30.0"	29	7223275	0.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Alzheimer disease with late onset"	"G30.1"	605	7223275	8.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Alzheimer disease, unspecified"	"G30.9"	13305	7223275	184.2
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Circumscribed brain atrophy"	"G31.0"	351	7223275	4.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	2960	7223275	41.0
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Degeneration of nervous system due to alcohol"	"G31.2"	37	7223275	0.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other specified degenerative diseases of nervous system"	"G31.8"	1805	7223275	25.0
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Degenerative disease of nervous system, unspecified"	"G31.9"	408	7223275	5.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Multiple sclerosis"	"G35"	289	7223275	4.0
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Acute transverse myelitis in demyelinating disease of central nervous system"	"G37.3"	12	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Demyelinating disease of central nervous system, unspecified"	"G37.9"	10	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Epilepsy, unspecified"	"G40.9"	66	7223275	0.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Status epilepticus, unspecified"	"G41.9"	91	7223275	1.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Transient cerebral ischaemic attack, unspecified"	"G45.9"	20	7223275	0.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Sleep apnoea"	"G47.3"	121	7223275	1.7
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Guillain-Barre syndrome"	"G61.0"	48	7223275	0.7
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other inflammatory polyneuropathies"	"G61.8"	37	7223275	0.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other specified polyneuropathies"	"G62.8"	14	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Polyneuropathy, unspecified"	"G62.9"	34	7223275	0.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Myasthenia gravis"	"G70.0"	234	7223275	3.2
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Myoneural disorder, unspecified"	"G70.9"	47	7223275	0.7
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Muscular dystrophy"	"G71.0"	68	7223275	0.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Myotonic disorders"	"G71.1"	15	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Myopathy, unspecified"	"G72.9"	22	7223275	0.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Infantile cerebral palsy, unspecified"	"G80.9"	80	7223275	1.1
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Hemiplegia, unspecified"	"G81.9"	21	7223275	0.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Paraplegia, unspecified"	"G82.2"	43	7223275	0.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Tetraplegia, unspecified"	"G82.5"	57	7223275	0.8
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Multi-system degeneration"	"G90.3"	57	7223275	0.8
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other disorders of autonomic nervous system"	"G90.8"	18	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Disorder of autonomic nervous system, unspecified"	"G90.9"	18	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Obstructive hydrocephalus"	"G91.1"	10	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Normal-pressure hydrocephalus"	"G91.2"	82	7223275	1.1
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Hydrocephalus, unspecified"	"G91.9"	39	7223275	0.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Toxic encephalopathy"	"G92"	62	7223275	0.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	591	7223275	8.2
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Encephalopathy, unspecified"	"G93.4"	418	7223275	5.8
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Compression of brain"	"G93.5"	30	7223275	0.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Cerebral oedema"	"G93.6"	36	7223275	0.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other specified disorders of brain"	"G93.8"	19	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Disorder of brain, unspecified"	"G93.9"	57	7223275	0.8
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Cord compression, unspecified"	"G95.2"	13	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Disease of spinal cord, unspecified"	"G95.9"	28	7223275	0.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Mitral stenosis"	"I05.0"	45	7223275	0.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Mitral valve disease, unspecified"	"I05.9"	101	7223275	1.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Tricuspid insufficiency"	"I07.1"	42	7223275	0.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Disorders of both mitral and aortic valves"	"I08.0"	63	7223275	0.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Rheumatic heart disease, unspecified"	"I09.9"	16	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Essential (primary) hypertension"	"I10"	2711	7223275	37.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	2484	7223275	34.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	3635	7223275	50.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Hypertensive renal disease with renal failure"	"I12.0"	1823	7223275	25.2
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Hypertensive renal disease without renal failure"	"I12.9"	102	7223275	1.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Hypertensive heart and renal disease with (congestive) heart failure"	"I13.0"	158	7223275	2.2
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	464	7223275	6.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	787	7223275	10.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Hypertensive heart and renal disease, unspecified"	"I13.9"	104	7223275	1.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Angina pectoris, unspecified"	"I20.9"	19	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Acute subendocardial myocardial infarction"	"I21.4"	1550	7223275	21.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Acute myocardial infarction, unspecified"	"I21.9"	14303	7223275	198.0
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other forms of acute ischaemic heart disease"	"I24.8"	160	7223275	2.2
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Acute ischaemic heart disease, unspecified"	"I24.9"	399	7223275	5.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	9129	7223275	126.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Atherosclerotic heart disease"	"I25.1"	27934	7223275	386.7
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Ischaemic cardiomyopathy"	"I25.5"	2492	7223275	34.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other forms of chronic ischaemic heart disease"	"I25.8"	216	7223275	3.0
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	1380	7223275	19.1
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	785	7223275	10.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Primary pulmonary hypertension"	"I27.0"	24	7223275	0.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other secondary pulmonary hypertension"	"I27.2"	759	7223275	10.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Pulmonary heart disease, unspecified"	"I27.9"	159	7223275	2.2
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Disease of pulmonary vessels, unspecified"	"I28.9"	22	7223275	0.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Chronic constrictive pericarditis"	"I31.1"	13	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Pericardial effusion (noninflammatory)"	"I31.3"	51	7223275	0.7
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Disease of pericardium, unspecified"	"I31.9"	46	7223275	0.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Acute and subacute infective endocarditis"	"I33.0"	186	7223275	2.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Mitral (valve) insufficiency"	"I34.0"	245	7223275	3.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Mitral (valve) prolapse"	"I34.1"	16	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Aortic (valve) stenosis"	"I35.0"	1501	7223275	20.8
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Aortic (valve) insufficiency"	"I35.1"	66	7223275	0.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Aortic (valve) stenosis with insufficiency"	"I35.2"	17	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other aortic valve disorders"	"I35.8"	62	7223275	0.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Aortic valve disorder, unspecified"	"I35.9"	187	7223275	2.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Endocarditis, valve unspecified"	"I38"	574	7223275	7.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Dilated cardiomyopathy"	"I42.0"	354	7223275	4.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Obstructive hypertrophic cardiomyopathy"	"I42.1"	15	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other hypertrophic cardiomyopathy"	"I42.2"	34	7223275	0.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other restrictive cardiomyopathy"	"I42.5"	29	7223275	0.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Alcoholic cardiomyopathy"	"I42.6"	31	7223275	0.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other cardiomyopathies"	"I42.8"	14	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Cardiomyopathy, unspecified"	"I42.9"	2207	7223275	30.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Atrioventricular block, complete"	"I44.2"	74	7223275	1.0
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other specified conduction disorders"	"I45.8"	220	7223275	3.0
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Conduction disorder, unspecified"	"I45.9"	20	7223275	0.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Sudden cardiac death, so described"	"I46.1"	214	7223275	3.0
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Cardiac arrest, unspecified"	"I46.9"	1955	7223275	27.1
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Supraventricular tachycardia"	"I47.1"	32	7223275	0.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Ventricular tachycardia"	"I47.2"	150	7223275	2.1
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Atrial fibrillation and flutter"	"I48"	3311	7223275	45.8
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Ventricular fibrillation and flutter"	"I49.0"	206	7223275	2.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Sick sinus syndrome"	"I49.5"	72	7223275	1.0
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other specified cardiac arrhythmias"	"I49.8"	12	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Cardiac arrhythmia, unspecified"	"I49.9"	939	7223275	13.0
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Congestive heart failure"	"I50.0"	8256	7223275	114.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Left ventricular failure"	"I50.1"	50	7223275	0.7
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Heart failure, unspecified"	"I50.9"	2841	7223275	39.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Intracardiac thrombosis, not elsewhere classified"	"I51.3"	17	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Myocardial degeneration"	"I51.5"	19	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Cardiovascular disease, unspecified"	"I51.6"	1236	7223275	17.1
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Cardiomegaly"	"I51.7"	41	7223275	0.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other ill-defined heart diseases"	"I51.8"	222	7223275	3.1
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Heart disease, unspecified"	"I51.9"	1006	7223275	13.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other subarachnoid haemorrhage"	"I60.8"	23	7223275	0.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	383	7223275	5.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Intracerebral haemorrhage in hemisphere, subcortical"	"I61.0"	63	7223275	0.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Intracerebral haemorrhage in hemisphere, cortical"	"I61.1"	74	7223275	1.0
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Intracerebral haemorrhage in brain stem"	"I61.3"	53	7223275	0.7
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Intracerebral haemorrhage in cerebellum"	"I61.4"	60	7223275	0.8
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Intracerebral haemorrhage, intraventricular"	"I61.5"	178	7223275	2.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Intracerebral haemorrhage, unspecified"	"I61.9"	1774	7223275	24.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	517	7223275	7.2
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	1078	7223275	14.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Cerebral infarction due to thrombosis of precerebral arteries"	"I63.0"	29	7223275	0.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries"	"I63.2"	187	7223275	2.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	51	7223275	0.7
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Cerebral infarction due to embolism of cerebral arteries"	"I63.4"	303	7223275	4.2
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries"	"I63.5"	83	7223275	1.1
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other cerebral infarction"	"I63.8"	13	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Cerebral infarction, unspecified"	"I63.9"	1916	7223275	26.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Stroke, not specified as haemorrhage or infarction"	"I64"	7076	7223275	98.0
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Cerebral aneurysm, nonruptured"	"I67.1"	25	7223275	0.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Cerebral atherosclerosis"	"I67.2"	1347	7223275	18.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Hypertensive encephalopathy"	"I67.4"	14	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Other specified cerebrovascular diseases"	"I67.8"	152	7223275	2.1
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Cerebrovascular disease, unspecified"	"I67.9"	1411	7223275	19.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Sequelae of subarachnoid haemorrhage"	"I69.0"	13	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Sequelae of intracerebral haemorrhage"	"I69.1"	41	7223275	0.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Sequelae of other nontraumatic intracranial haemorrhage"	"I69.2"	27	7223275	0.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Sequelae of cerebral infarction"	"I69.3"	356	7223275	4.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	1677	7223275	23.2
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	1093	7223275	15.1
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Atherosclerosis of aorta"	"I70.0"	20	7223275	0.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Atherosclerosis of arteries of extremities"	"I70.2"	18	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Generalized and unspecified atherosclerosis"	"I70.9"	558	7223275	7.7
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Dissection of aorta [any part]"	"I71.0"	304	7223275	4.2
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Thoracic aortic aneurysm, ruptured"	"I71.1"	42	7223275	0.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Thoracic aortic aneurysm, without mention of rupture"	"I71.2"	63	7223275	0.9
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	364	7223275	5.0
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	274	7223275	3.8
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Thoracoabdominal aortic aneurysm, without mention of rupture"	"I71.6"	11	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	107	7223275	1.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Aortic aneurysm of unspecified site, without mention of rupture"	"I71.9"	83	7223275	1.1
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Aneurysm of iliac artery"	"I72.3"	22	7223275	0.3
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Aneurysm of artery of lower extremity"	"I72.4"	10	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Aneurysm of other specified arteries"	"I72.8"	11	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Aneurysm of unspecified site"	"I72.9"	36	7223275	0.5
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Peripheral vascular disease, unspecified"	"I73.9"	1054	7223275	14.6
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Embolism and thrombosis of other and unspecified parts of aorta"	"I74.1"	15	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Embolism and thrombosis of unspecified artery"	"I74.9"	32	7223275	0.4
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Arteriovenous fistula, acquired"	"I77.0"	16	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Stricture of artery"	"I77.1"	13	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Rupture of artery"	"I77.2"	17	7223275	Unreliable
	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	"Arteritis, unspecified"	"I77.6"	27	7223275	0.4
